"Data Source","World Development Indicators",

"Last Updated Date","2024-02-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Libya","LBY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20391.9515585721","21215.2301567334","20821.5239389036","20441.8582342541","22974.8845558259","24016.2506193372","26995.6939597273","28965.9570894267","30960.4071192785","30839.5002000938","29056.5061370635","30257.0112784627","16091.4359862225","29393.2769424583","24136.0705468896","20809.5930273525","22163.1407961987","21871.7681024275","24212.9109270915","26352.833120488","23491.2000624256","16495.9902211392","22371.380781578","23382.7324088016",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6733.15500804814","6891.74140850576","7497.55557437506","7607.03634191554","7790.6042763604","7998.0899193651","8294.31108758709","8298.73503143115","8840.04030528789","9122.54552844947","9260.97146016316","9084.57563361499","9195.58589109367","9702.13032367014","10609.0358773352","10821.2495669136","11769.0993704942","12214.7341057988","12983.1476567442","12613.5251986118","12713.8097230012","13444.3467963592","13288.7697538265","13725.1851193305","13989.2819184388","13815.4997968858","14584.5269379514","15247.4630286811","15998.3550314961","16116.5082984261","12303.7968958515","14395.6776257445","17835.6975441173",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6281.6552810838","6606.89344448215","6837.16609494155","7052.43571825823","7411.78184554814","7544.53414643436","7831.11940514292","8243.2165796933","8430.73947776927","8417.7166391763","8789.80985047029","8931.56428578177","8968.90935596345","9208.75529340638","9904.78627860875","10530.6606509736","11426.5051609821","12241.6386823051","12862.9515209966","12654.1532154338","13443.8203580253","14316.4141372874","14629.6582036559","15105.7465644631","15420.5565144636","15209.4589920776","15451.2428367143","16075.0741255062","16560.238686722","16787.2093049931","15792.7783727045","17388.5117691962","19269.5059599119",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","948.500519199425","977.335166917651","986.204025505461","989.012892622588","994.530094387808","1047.96697661077","1099.79460996232","1153.28749805966","1184.42034510851","1223.45174269542","1277.37328060895","1344.17409993112","1396.24292731243","1462.67527439811","1560.69193906672","1688.90502722044","1820.51897167057","1962.96309098116","2082.3425289316","2138.48563667734","2246.63373442823","2324.11556139434","2382.20533462363","2503.78382229182","2658.28500233493","2714.31834464325","2835.92068966569","2952.76869614153","3098.67753640156","3244.07532870946","3208.8537470978","3363.45640075687","3695.30147819508",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","770.928138779523","788.572657020084","782.070186452134","788.767656598949","792.486504432916","827.188544811524","864.091158816746","916.067701839907","933.515244183978","953.062047588778","982.337355956011","1031.89980699642","1058.15008766155","1099.92412757102","1164.15087880327","1244.47555586684","1322.69491197091","1403.5963044118","1469.10051289198","1491.37799043401","1570.69751221348","1578.01060279278","1493.48215625329","1561.23229619644","1691.09757736926","1755.04652034537","1851.24078708939","1894.37553615137","1957.32642420252","2021.62947416808","2005.11731352771","2078.16964539215","2255.91283393169",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2402.10935610782","2565.88308158178","2707.5154923817","2929.50590051984","3126.96496307731","3337.40011499396","3499.7447073856","3762.13564181365","3959.26432153982","4163.14289865652","4487.44241264536","4483.27040927087","4686.49156556758","5012.38652414688","5375.05259944138","5834.70903002669","6411.82069467045","6959.84428261497","7438.70424035503","7676.83028167698","8316.30519585095","9140.50431725218","10319.3961636956","10952.8928548709","11452.4737217154","11998.202508565","12921.0549689967","13544.5189851873","14083.6863851359","14217.4686559492","13664.2266549465","14621.516338857","14410.1880225641",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1970.33372509906","2028.25461085707","2078.61450443987","2094.1375381874","2124.06536166419","2211.08094493237","2330.24119166933","2400.3855055193","2481.02573757608","2595.43524487797","2721.65758409601","2848.48035456561","2978.46302717372","3183.26250307659","3432.38095596272","3698.41659555007","4001.89731703706","4327.55581140918","4504.2796787739","4666.61041651509","4954.63921352309","5202.55897185658","5468.41476819954","5658.66158578568","5809.81411193828","5912.12607298459","6181.23156165412","6475.18546103473","6865.83270741335","7143.00557545605","6907.44946458587","7575.39267331478","8430.46907157125",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2532.05953900487","2625.0068952315","2692.01016926118","2784.4334993477","2878.55216653239","3011.78975685925","3181.97842958313","3339.37577803175","3365.51082103609","3495.37293345858","3729.00369445508","3904.13697211806","4093.53214439255","4367.00736537486","4760.28679622096","5197.40014576168","5763.30214721697","6339.41819771621","6807.41420386983","7000.94783560206","7528.07065376662","8065.17620553588","8517.24842621337","8894.60459247801","9150.5824889283","9208.6799218844","9507.86559677405","9959.04824042863","10574.831850252","11032.1544241056","10853.5222617241","11978.5658450765","13239.6704884126",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768.530845584934","835.697956780198","899.937639396624","939.96270180375","1004.0435723282","1046.00185189005","1112.67858670025","1163.3837006244","1186.71120232551","1203.94653917969","1276.1318512183","1350.78720928892","1383.1108000278","1478.05199841457","1549.35851042751","1659.98573291594","1784.17266764512","1902.69488834876","2034.45088153673","2007.57608491084","2124.41022149495","2252.03620707547","2264.2835801788","2506.94711499017","2734.85986122408","2990.86729296457","2918.24021630272","2571.0740273731","2561.56579666799","2538.56964348551","2349.89760919224","2470.97977515337","2646.1759238104",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2881.82397975363","2976.72655119641","3037.25008859946","3215.68692601368","3403.33562614931","3636.26233567147","3858.23643698532","4091.87694179893","4203.3179695765","4413.00080637436","4796.61650316926","5121.15663136697","5494.50749348023","5975.55859556279","6595.88642117328","7304.91958809307","8316.10163114751","9350.81859482565","10290.2837325416","10675.1135612605","11609.7424772422","12682.2737918136","13521.312324302","14237.7216840056","14722.0159191452","14749.4959227691","15205.3120026848","16041.6198084364","17287.6558678958","18337.6419986983","18507.1951124724","20657.8462875337","22823.4430519885",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5930.84800820905","6385.70801734148","7069.68426742818","7762.91570506738","7820.70101296085","8447.02118679234","9437.51483915171","10480.6960970491","12068.2416865717","13030.5177687759","14510.5967849364","16481.4127820948","19096.7122984554","20721.0131961211","18117.6566174638","20096.6468533164","22884.9262304","24703.6858202502","26721.5796712844","28184.4723303858","28834.4276801135","30925.1708493589","33761.871239796","36376.5278839032","39992.5692153148","40211.837273402","44049.9690643002","48860.6793359785",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29950.3925432358","33192.1136107175","34110.1552561336","35900.3046803618","37553.0245633942","38347.107563208","39721.3533595534","42485.5062840903","44268.5080325438","49844.6769627976","55127.9261810566","56136.0063616552","58575.6792717544","60199.5387727809","64692.937124002","68787.8547494266","78873.3813056378","85120.6879194573","90970.7211980147","86876.7196429289","90357.0975187951","94475.0302265023","96636.426643956","100925.011992241","105296.284588232","107859.685999308","113365.176082265","114985.842235989","116498.512080919","119652.804950128","119534.620915988","131630.774358308","140616.449148",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5517.94457679487","5809.0578992111","6487.59883610834","7068.53539902215","7405.82707337883","8040.57590284217","9045.95411585928","10081.1918636281","11061.4691389965","12278.7385761763","13913.8517478568","15857.0125274637","18238.6077566489","19573.1553855671","17024.6369731185","17706.7854369949","19248.5352375063","21290.4595879","22639.0683375842","23815.8000623115","24972.7860869932","26721.7261996961","28673.5633962664","30877.0419264805","32814.2643459933","32817.4401818392","34769.6384513289","39825.2634172655",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26719.8064321465","27673.1971170599","31208.5044955543","32868.7042855738","34272.1655291335","35427.5216883836","35244.7627145624","35109.5989200967","33309.3329300056","32459.5805734113","34584.1785910296","35786.0513539855","38654.1810184019","42781.189656604","54107.9225045787","58695.5387429349","66798.0084688082","76482.4255442918","78504.5803068395","77954.2317968497","96181.9457627427","116537.537811435","129705.121459921","149421.592694249","149325.171801762","113813.739005369","112351.277234359","122838.382786163","131302.826338343","127747.219110728","57992.2133399872","73734.0816117443","61230.9624698427",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2754.77563476563","3002.130859375","2957.02270507813","2957.14965820313","3289.46997070313","3128.86157226563","3526.24853515625","3478.62915039063","3717.6279296875","3780.34985351563","3912.095703125","4251.72802734375","4420.7548828125","4726.59765625","5010.85205078125","5261.40771484375","5768.400390625","6047.79345703125","6429.3291015625","6625.4375","6847.3896484375","7275.17041015625","7280.837890625","7483.09814453125","7149.0361328125","7669.9453125","7693.05712890625","7921.619140625","8266.1435546875","8566.1162109375","7969.43603515625","8900.478515625","9547.6640625",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3145.67148965879","3021.05246735773","3135.33935845723","2964.39732783354","2909.48165211266","3044.29521853318","3310.16163742944","3632.3702673823","3959.66139491537","4377.65450322798","4865.37378094962","5270.8714784317","5588.65267845784","6151.81355157264","5827.12212091529","6322.15823303113","6832.94156502961","7277.25632680437","8283.88220817174","8724.06965036232","9312.7345862146","10487.6385473963","11464.0181535546","12434.6484689262","13318.8059326638","12512.6003653958","15121.7243285411","15719.2324862641",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1182.67348232102","1111.65064870489","1115.9546699228","1130.85296739759","1118.76808374739","1125.14006291041","1133.77370286013","1158.58192999652","1179.83219831701","1214.4635981237","1258.48687455598","1323.53967191427","1143.02579802738","1242.64390916575","1304.33831533283","1368.61845328756","1444.12259480355","1522.62812315795","1608.48065046575","1509.96152427936","1494.13023699004","1506.46799990919","1489.63149802035","1494.68537098702","1515.59830020438","1508.44270598406","1568.3893573884","1548.15642479839","1594.76149230168","1652.71334671339","1516.65423219176","1635.74014825093","1774.65630399746",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6190.52325623518","6654.10436719411","7195.50602648206","7685.97387640782","8147.23579244578","8517.60639792762","8225.77609370849","8809.1074000313","10048.2283126733","10740.7004117311","9677.85249045841","12041.9187600723","12811.3087589383","13732.9166616154","12251.4534296621","12786.8731705609","13684.5992846906","13954.2758567785","15236.1014559736","16600.779049084","17598.5759442047","18354.1933871386","19221.9669983717","20634.0109257286","21878.2211209175","14582.8665410054","20698.425899192","25124.6094529944",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7718.983682406","8447.91463786172","8790.91390864357","8952.27344761375","9119.46585196774","9339.55619540522","9774.82961418729","10072.3839236386","10451.1040046317","10597.0403504966","11335.3251981696","11539.6274780112","11706.4075907924","12261.5082670759","13336.673725778","14086.7365674792","14963.4949772289","15783.9349084151","16382.6556112322","16206.5000136656","16842.1243745429","17504.0935239642","18012.6109246642","17858.5202565677","17542.5292621958","15868.1179683115","15659.0388019591","16391.5100308021","16821.1743707617","16987.9281305782","16424.1642758187","17675.2911125526","19756.9904315775",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8713.29302038542","9217.2775978818","9608.89350488659","9268.27265393299","9655.63878238881","9127.48540867204","9709.86178153731","10318.3191247874","10921.6468340483","11119.9356442351","11746.382631743","11821.8240178524","11835.4929333326","12135.4643185281","12735.587425732","13306.6563916259","14539.5163889812","15091.585295003","15779.1903706123","15443.2016169303","16162.8962120553","17432.1475042725","18170.0246425433","18333.3743799667","18983.7789898807","19217.8587908168","20225.710240328","20582.2523679391","21015.9257556815","20801.2587202949","19035.3821192066","20189.3439815945","22298.2137128767",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018.33170203526","2043.76870601733","2194.74134500064","2336.50328440011","2481.24029709263","2694.72705780786","2421.42130991709","2268.31868096274","2240.56244223972","2215.69528679796","2280.05704662504","2481.91991119465","2610.92587730966","2619.57732965686","2730.18709218565","2871.22341257082","2973.37659712735","3167.99197883587","2994.17341979023","3137.80783576647","3359.57629335879","3450.78201819096","3520.36106431193","3772.83086336447","3869.18715418768","4071.46555487865","4294.40396021853","4649.23115007632","5161.47788392704","5961.74768399034","6045.39307991084","6594.29953549562","7092.027363937",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2662.07533620398","2761.44420588772","2835.48415709411","2936.4570659352","3039.30417405978","3182.31470901911","3365.3748422123","3533.74688431315","3563.17498305135","3704.65925200788","3957.64573217293","4146.45326637643","4353.73058780617","4651.8589622711","5078.69374257168","5553.03471545659","6169.69457118767","6799.02716658153","7312.76725714607","7531.23500517492","8110.86163040554","8709.65928599322","9224.6952637811","9642.90888263428","9922.8421353762","9991.78592601044","10325.3390765515","10833.216919199","11523.8326712668","12042.2910127629","11864.5453897796","13128.7661647448","14540.9732188892",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5398.60413185821","5256.02419853604","5069.32437065162","4852.67855909329","4904.61790802823","4947.88457635135","5071.95540894079","5226.78525405793","5448.32469183754","5724.4473317594","6152.64008379108","6050.86716117531","6395.22634785465","6595.77684243109","7172.0635797332","7848.88296708719","8688.95707964176","9351.90167722417","10521.8512349511","11010.5660723719","11360.8935525901","11689.8906953758","11915.565956865","12727.2723811745","13434.8487482162","13888.3011359278","15137.8235973572","15706.5395668073","16796.4480217539","18007.1206249305","17433.6684771946","18934.0229840382","20328.8526880125",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","758.874279876754","859.489271183057","833.730347786298","862.417508868441","894.805950798987","902.533010834148","963.433008376494","1004.82177037204","1066.18918400413","1111.81247601556","1103.74326386229","1263.39724511522","1282.12083932436","1381.62591335669","1394.53967565895","1482.43750538859","1547.41817276076","1591.33496025671","1644.35901407","1678.88169119726","1732.13084831016","1766.843103581","1706.67910207368","1753.87977832642","1847.91007247323","1957.00349503136","2103.00864786621","2153.84563800797","2238.11810842788","2313.15909415929","2242.79170220215","2340.01919940458","2518.94728348582",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8327.95384460598","8904.98253383619","9437.3024883584","9993.57232345499","10683.3977488923","11518.6382962223","12168.7454582848","13451.1313669452","14166.0377779663","15110.4330225427","18357.9887783631","18513.5357788991","19599.941261469","20930.4265640916","21545.5699864635","22306.5911690754","23317.5586895117","25061.8615663616","26523.414381158","26650.9663513616","28722.3491596734","28973.1666967941","30243.5879647977","32295.6147717535","34344.1002327532","37455.2049818655","39705.4248418466","43493.7249806974","45874.7758593082","49565.4409253982","45322.1679695968","50788.5413723628","55865.8463715919",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","437.957747456917","443.398493385908","490.59519357304","525.539830772984","569.422948325807","613.882055996405","657.07342209234","697.36801005069","737.460832117515","820.027621749279","943.47573562751","1063.04765630021","1197.33479957604","1376.84172598648","1591.53236565151","1849.08766897448","2139.08574592203","2442.18500912526","2728.29668020326","3017.73111995073","3322.80184978553","3552.46993617521","3815.87180869244","4111.8008839021","4346.26259896661","4427.7677914251","4424.70849686336","4670.08072918311","5045.70668606101","5435.52093964736","4972.30365941914","4539.50936547255","5019.73973180583",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4671.8331515197","5027.91086490275","5257.41536045286","5351.69837088703","5426.49123628943","5573.97263842226","5918.54022425233","6122.04437300876","6475.10556706467","6751.76465099461","7207.15829892733","7426.98228171","7658.19496984499","7825.57035952819","8506.89191760508","8972.5039476023","9540.48662469818","10206.9510237453","10554.26037781","10661.5712674793","11131.9584941322","11140.9189306867","11354.1878574923","11199.7664877038","10855.8349023042","10206.5683387603","10270.8473341204","10710.9377451233","10985.4638009402","11100.9581909352","10816.204110686","11633.3281466986","12816.6551187829",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6002.60595931275","6771.37056236012","7100.32463176472","7341.2046479751","7842.34776350266","8313.6330797832","10457.2051718956","12460.6812017117","13816.5038313323","13022.8261655326","13635.830953909","14472.423129205","13863.7729260808","14870.0573566337","15371.1737620593","16332.8746643351","18199.1577018807","19682.4097094388","21513.5100902153","23792.3389967814","20482.8021242112","23318.1430217515","27027.48297441",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3378.01154017667","3132.63962201934","2860.10753906321","2792.8926468455","2873.92276815699","3082.67503233614","3172.92732771729","3318.58439051891","3434.31461715965","3555.14443922668","3643.61053763807","3802.16658366221","4008.49337416138","4335.97119599278","4883.73257938141","5357.26206580412","5944.02232602655","6667.2410069621","7320.55288280222","7184.47091583051","7631.14592121004","8998.68772182404","10346.0148830066","10685.7169294891","11198.3213997661","10769.2543621137","10832.4825378265","11431.4980165191","12342.0380175301","12986.377468024","12320.279332722","12875.6253827585","14260.3096543967",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.3627025937","310.045894987346","287.66107571951","317.742677250776","329.060548143073","328.089372405515","358.682581193","397.058066888732","432.649169738205","478.858494383041","481.500791747902","541.834118214297","588.174116457865","626.589128215704","678.253454925047","724.664002586227","800.276656922994","862.134885585715","914.814323868449","949.571464566732","996.869465801425","1058.66932310275","1073.07185370018","1112.73931115643","1166.89347703907","1321.86979814678","1385.40384054904","1291.67147896237","1329.07109280004","1344.88491337651","1307.287996601","1359.31060326","1477.34939961028",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2673.33233474104","2731.09502350323","2738.05369906592","2848.81444765306","2725.4101973521","2972.16375533186","3138.77445142768","2995.35833584374","3032.38012443434","3102.77647378769","2964.59288928368","2934.39259494864","2957.18037958961","3155.55427985659","3320.77114876099","3637.09046969764","4337.52044543443","4266.91766022709","4227.34530930613","4144.17436384188","4181.97757650422","4314.77319512521","4344.63216806053","4570.49234696341","4393.08553995573","4306.67679890061","4829.60860902715","5259.06290234387","5496.24521091554","5621.65307737761","5529.72100455318","5674.29243197364","6295.78099826155",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5007.61027508844","5348.52864112385","5750.52646453022","6113.10144970264","6411.4916776737","6768.15412353125","7203.14609522332","7647.74212047805","8117.61230913078","8340.23858103299","9138.57710728304","9581.27819844766","9819.3398116954","10529.9792258326","11210.3153660164","11697.8993299503","12586.7342433617","13605.1031860841","14560.2486521184","15099.2031390752","15911.6331038321","16877.4651716884","17191.910088786","18102.9201375356","18874.82078036","19743.6252998896","21308.6852960876","22143.8265496345","23571.8941577226","24680.5577987914","21365.1126895676","23079.0674559154","26979.0532195774",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","671.877326849471","732.814168072004","675.063659019673","747.561446497937","693.823348831318","828.426561114497","887.957790329792","919.497960464026","946.284109195325","967.053270431012","981.699003785598","931.526255564738","938.803237071674","986.548357452722","1040.11747775466","1077.89628065334","1131.21803664536","1237.73594621472","1319.33420118914","1397.17671127034","1468.09520783593","1528.11656048512","1486.90931912267","1594.53399829193","1552.27468083005","1457.13940603904","1475.11961229057","1454.77749244971","1513.96703495532","1582.0707248913","1573.03948273011","1645.40371503016","1732.60411139387",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7010.26813954226","7718.63272454435","8359.69439379481","9146.2649050259","9921.60084821074","10822.4354254883","11799.4022518818","12542.2505587971","11447.5687652667","12013.9731487304","13038.5347897317","13061.2604892083","13632.5350241","14351.4149668154","15367.4433996851","16314.3091398153","17364.5023802826","18549.0271227554","19408.6705311668","18860.4807172444","20146.9616228331","21308.2157821446","22527.0010497572","22959.2017588422","24012.8250919123","24164.9596770962","24864.0392388323","25935.1395225396","27480.9549227598","28848.1008541329","27300.2667960893","29139.3704951624","33525.3012498421",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23525.674047294","23933.7605363924","24943.9567386712","25897.9984845429","27194.6245504686","28177.3996312901","29384.3032360351","30849.0708897409","32212.6752934408","33862.6261076871","35650.123216695","36460.3257738","37310.2714361231","38792.3821791899","40962.0009903227","43360.9283244452","45501.795339068","47221.5147027966","47767.8073076115","46376.8032046992","47808.0293030612","49236.0577222662","50842.1090994862","52395.747695278","54188.0672775148","55554.459207058","56724.7631310751","58740.6448980356","61520.3038141491","63553.2497532345","61855.0535603103","68447.2462485182","74452.5250153964",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3875.94162112098","4191.51994755605","4450.41613781403","4340.95559520322","4369.65223796502","4499.74923923489","4600.28986061009","4752.74198128142","4842.2931275553","4955.17057133313","5126.5896433743","5197.38174626367","5437.06606380668","5698.27613631863","6487.93344603334","6778.63214946943","7392.81540330676","7901.46421735461","8156.66937486744","8116.32379026299","8579.84076679351","9061.27137423206","9458.79117285252","9863.58445751289","10609.2098839632","10783.274520279","10582.8182278806","10335.2674258223","10512.9753099514","10434.0959115612","9548.23295183415","10161.286581567","11531.3005163764",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","731.572753422118","729.967308773109","738.200375984603","734.589984849829","740.023394779971","748.818485202513","738.026380510083","737.215933849991","792.616010090191","775.132248222827","756.755652962508","801.845564663275","825.238950424883","830.182881443225","825.73648643545","881.853541750042","928.796178051252","948.694944687435","1004.08364971578","992.91384833792","1051.09031825381","1057.83987059706","1148.39534272563","1118.3491137006","1134.74171615092","1138.1136507762","1146.01041845331","1155.9738499994","1221.95973834237","1269.06838612434","1282.57192353366","1309.28628625812","1505.54264771219",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2056.82879123112","2080.02280237594","2170.47583023989","2121.7780706721","2073.66925014378","2062.19922115299","2133.47343312171","2178.34839299416","2203.58177365594","2191.25873873385","2292.8418315335","2418.26634406791","2757.45233165057","2938.27148422629","3208.58586596191","3428.65241597721","3648.90380987909","3887.73675227429","4116.82842284994","4355.76908780903","4632.13131259775","4843.60455539881","4899.52919646751","5136.64524267725","5415.86121025289","5342.03599096303","5159.58044421876","5120.00559788163","5212.1388707046","5291.66296998221","5137.59840216061","5431.9192114316","5862.23507005742",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1947.81741614496","1963.6764998691","1970.69851637165","1965.30613635338","2030.06532238619","2150.22576406221","2284.73885447908","2375.0828300786","2451.60965502927","2621.39013000677","2750.78142539539","2857.2524963145","2886.83515404523","2981.69747640049","3186.57276731782","3384.22793300423","3584.17315912969","3814.35569198039","3964.33808052969","3802.9178643529","3959.96922623599","4234.82708244732","4392.62888338747","4567.4180962991","4889.21418629573","5230.52823060395","5618.06654571177","5915.38972207813","5772.22504633547","5627.04745610843","5523.55791393006","6280.92284563394","6877.07083200217",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19175.7076554304","20148.2954560439","20801.1701364137","21412.2743072428","22381.7200093691","23446.9781345406","24515.5319463912","26016.9959545826","27709.6143890528","29268.5360985179","31876.9544029857","33186.5262652048","34447.2053180645","34151.3535442971","35809.9829008965","37625.5617084958","41011.1526382863","43944.713782019","46420.2016795592","44557.3938579452","45041.5837145758","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50288.5913949377","52288.4150841353","55088.6338006744","57826.6284976675","60208.4221704236","59822.954267638","64488.8206943838","70869.4073819731",
